"Date" "Time" "Price" "Volume"
"2024-01-31" "13:33:00" 100.26 20970
"2024-01-31" "13:34:00" 100.4 18876
"2024-01-31" "13:35:00" 100.79 19069
"2024-01-31" "13:36:00" 100.16 19866
"2024-01-31" "13:37:00" 99.1 21277
"2024-01-31" "13:38:00" 99.11 22529
"2024-01-31" "13:39:00" 100.25 20227
"2024-01-31" "13:40:00" 101 19665
"2024-01-31" "13:41:00" 98.21 19138
"2024-01-31" "13:42:00" 97.61 19516
"2024-01-31" "13:43:00" 97.7 22223
"2024-01-31" "13:44:00" 97.29 22142
"2024-01-31" "13:45:00" 96.13 21176
"2024-01-31" "13:46:00" 96.16 20489
"2024-01-31" "13:47:00" 96.26 22245
"2024-01-31" "13:48:00" 96.93 23027
"2024-01-31" "13:49:00" 97.67 21662
"2024-01-31" "13:50:00" 98.62 21465
"2024-01-31" "13:51:00" 101.37 21002
"2024-01-31" "13:52:00" 100.28 21381
"2024-01-31" "13:53:00" 100.46 21402
"2024-01-31" "13:54:00" 100.51 20537
"2024-01-31" "13:55:00" 100.61 20341
"2024-01-31" "13:56:00" 100.87 19958
"2024-01-31" "13:57:00" 102.92 21836
"2024-01-31" "13:58:00" 100.95 19871
"2024-01-31" "13:59:00" 101.21 20357
"2024-01-31" "14:00:00" 100.96 19212
"2024-01-31" "14:01:00" 103.19 21397
"2024-01-31" "14:02:00" 102.29 20918
"2024-01-31" "14:03:00" 101.58 21989
"2024-01-31" "14:04:00" 100.09 22407
"2024-01-31" "14:05:00" 98.89 21476
"2024-01-31" "14:06:00" 98.82 19924
"2024-01-31" "14:07:00" 99.1 18550
"2024-01-31" "14:08:00" 98.51 20771
"2024-01-31" "14:09:00" 99.27 20911
"2024-01-31" "14:10:00" 98.33 18878
"2024-01-31" "14:11:00" 99.87 19244
"2024-01-31" "14:12:00" 98.95 19810
"2024-01-31" "14:13:00" 98.95 19655
"2024-01-31" "14:14:00" 96.94 19487
"2024-01-31" "14:15:00" 99.38 19933
"2024-01-31" "14:16:00" 100.54 20525
"2024-01-31" "14:17:00" 100.22 19442
"2024-01-31" "14:18:00" 100.92 18711
"2024-01-31" "14:19:00" 100.66 19676
"2024-01-31" "14:20:00" 100.62 22134
"2024-01-31" "14:21:00" 100.7 21529
"2024-01-31" "14:22:00" 99.7 21447
"2024-01-31" "14:23:00" 98.26 21847
"2024-01-31" "14:24:00" 97.83 19418
"2024-01-31" "14:25:00" 99.65 20149
"2024-01-31" "14:26:00" 100.69 18129
"2024-01-31" "14:27:00" 102.3 18307
"2024-01-31" "14:28:00" 101.67 19148
"2024-01-31" "14:29:00" 100.88 19949
"2024-01-31" "14:30:00" 101.16 19263
"2024-01-31" "14:31:00" 100.08 21491
"2024-01-31" "14:32:00" 101.21 21822
"2024-01-31" "14:33:00" 99.59 22910
"2024-01-31" "14:34:00" 101.06 21648
"2024-01-31" "14:35:00" 99.26 22645
"2024-01-31" "14:36:00" 98.67 20592
"2024-01-31" "14:37:00" 98.73 20132
"2024-01-31" "14:38:00" 99.67 20590
"2024-01-31" "14:39:00" 101.19 21942
"2024-01-31" "14:40:00" 99.73 21099
"2024-01-31" "14:41:00" 98.48 19538
"2024-01-31" "14:42:00" 98.74 20417
"2024-01-31" "14:43:00" 100.09 21006
"2024-01-31" "14:44:00" 99.48 19729
"2024-01-31" "14:45:00" 100 21296
"2024-01-31" "14:46:00" 98.4 20694
"2024-01-31" "14:47:00" 97.49 20830
"2024-01-31" "14:48:00" 99.12 22331
"2024-01-31" "14:49:00" 100.84 21954
"2024-01-31" "14:50:00" 101.03 21650
"2024-01-31" "14:51:00" 101.53 21835
"2024-01-31" "14:52:00" 102.11 20303
"2024-01-31" "14:53:00" 104.19 20741
"2024-01-31" "14:54:00" 105.15 21337
"2024-01-31" "14:55:00" 104.62 22036
"2024-01-31" "14:56:00" 102.89 20856
"2024-01-31" "14:57:00" 101.47 20192
"2024-01-31" "14:58:00" 102.55 19805
"2024-01-31" "14:59:00" 102.79 21424
"2024-01-31" "15:00:00" 101.67 20917
"2024-01-31" "15:01:00" 100.18 19651
"2024-01-31" "15:02:00" 100.1 19638
"2024-01-31" "15:03:00" 98.39 19779
"2024-01-31" "15:04:00" 98.09 19456
"2024-01-31" "15:05:00" 98.33 20036
"2024-01-31" "15:06:00" 98.91 20510
"2024-01-31" "15:07:00" 98.68 19656
"2024-01-31" "15:08:00" 99 19707
"2024-01-31" "15:09:00" 99.57 19658
"2024-01-31" "15:10:00" 101.92 20378
"2024-01-31" "15:11:00" 102.46 20821
"2024-01-31" "15:12:00" 103.36 19614
"2024-01-31" "15:13:00" 104.52 20361
"2024-01-31" "15:14:00" 103.02 18866
"2024-01-31" "15:15:00" 103.64 20818
"2024-01-31" "15:16:00" 104.44 21784
"2024-01-31" "15:17:00" 104.69 22895
"2024-01-31" "15:18:00" 104.5 23555
"2024-01-31" "15:19:00" 102.36 23056
"2024-01-31" "15:20:00" 102.17 22649
"2024-01-31" "15:21:00" 102.19 21496
"2024-01-31" "15:22:00" 102.98 19775
"2024-01-31" "15:23:00" 102.66 18486
"2024-01-31" "15:24:00" 103.47 21241
"2024-01-31" "15:25:00" 103.13 20099
"2024-01-31" "15:26:00" 102.08 21438
"2024-01-31" "15:27:00" 100.39 22201
"2024-01-31" "15:28:00" 100.33 20915
"2024-01-31" "15:29:00" 101.75 19762
"2024-01-31" "15:30:00" 101.69 20321
"2024-01-31" "15:31:00" 102.18 21284
"2024-01-31" "15:32:00" 102.08 20908
"2024-01-31" "15:33:00" 101.79 20084
"2024-01-31" "15:34:00" 100.45 19534
"2024-01-31" "15:35:00" 100.11 19237
"2024-01-31" "15:36:00" 99.78 19733
"2024-01-31" "15:37:00" 99.4 22174
"2024-01-31" "15:38:00" 99.32 23828
"2024-01-31" "15:39:00" 98.29 21394
"2024-01-31" "15:40:00" 97.92 21947
"2024-01-31" "15:41:00" 99.16 23503
"2024-01-31" "15:42:00" 99.47 22469
"2024-01-31" "15:43:00" 98.25 22784
"2024-01-31" "15:44:00" 98.79 21565
"2024-01-31" "15:45:00" 100.66 21390
"2024-01-31" "15:46:00" 101.69 20780
"2024-01-31" "15:47:00" 101.59 21540
"2024-01-31" "15:48:00" 101.53 22719
"2024-01-31" "15:49:00" 100.41 21100
"2024-01-31" "15:50:00" 100.5 20647
"2024-01-31" "15:51:00" 99.7 19592
"2024-01-31" "15:52:00" 100.05 18581
"2024-01-31" "15:53:00" 100.02 20660
"2024-01-31" "15:54:00" 99.73 21264
"2024-01-31" "15:55:00" 98.25 22663
"2024-01-31" "15:56:00" 99.22 23139
"2024-01-31" "15:57:00" 99.91 20998
"2024-01-31" "15:58:00" 98.64 20406
"2024-01-31" "15:59:00" 97.95 19426
"2024-02-01" "09:30:00" 102.86 22745
"2024-02-01" "09:31:00" 101.61 23172
"2024-02-01" "09:32:00" 101.68 21716
"2024-02-01" "09:33:00" 101.49 20426
"2024-02-01" "09:34:00" 100.58 22908
"2024-02-01" "09:35:00" 101.06 22178
"2024-02-01" "09:36:00" 102.14 22799
"2024-02-01" "09:37:00" 103.52 22693
"2024-02-01" "09:38:00" 103.13 21683
"2024-02-01" "09:39:00" 104.38 22135
"2024-02-01" "09:40:00" 103.05 23035
"2024-02-01" "09:41:00" 100.93 23263
"2024-02-01" "09:42:00" 101.3 21358
"2024-02-01" "09:43:00" 100.71 20301
"2024-02-01" "09:44:00" 102.39 20398
"2024-02-01" "09:45:00" 103.25 20602
"2024-02-01" "09:46:00" 103.1 21555
"2024-02-01" "09:47:00" 100.55 21281
"2024-02-01" "09:48:00" 99.84 21298
"2024-02-01" "09:49:00" 99.19 22422
"2024-02-01" "09:50:00" 100.57 22246
"2024-02-01" "09:51:00" 100.88 19717
"2024-02-01" "09:52:00" 102.26 21172
"2024-02-01" "09:53:00" 100.29 21748
"2024-02-01" "09:54:00" 100.7 21345
"2024-02-01" "09:55:00" 100.32 21677
"2024-02-01" "09:56:00" 100.25 21988
"2024-02-01" "09:57:00" 100.92 21472
"2024-02-01" "09:58:00" 99.52 20472
"2024-02-01" "09:59:00" 99.64 22427
"2024-02-01" "10:00:00" 99.88 22012
"2024-02-01" "10:01:00" 100.7 21456
"2024-02-01" "10:02:00" 100.98 22240
"2024-02-01" "10:03:00" 100.59 21048
"2024-02-01" "10:04:00" 99.35 22511
"2024-02-01" "10:05:00" 100.91 23087
"2024-02-01" "10:06:00" 100.32 23354
"2024-02-01" "10:07:00" 100.32 22820
"2024-02-01" "10:08:00" 99.94 22921
"2024-02-01" "10:09:00" 99.92 22043
"2024-02-01" "10:10:00" 100.56 22926
"2024-02-01" "10:11:00" 100.79 20416
"2024-02-01" "10:12:00" 100.21 22059
"2024-02-01" "10:13:00" 99.38 24002
"2024-02-01" "10:14:00" 98.99 21170
"2024-02-01" "10:15:00" 98.63 22270
"2024-02-01" "10:16:00" 98.66 21143
"2024-02-01" "10:17:00" 98.79 20851
"2024-02-01" "10:18:00" 97.85 18213
"2024-02-01" "10:19:00" 95.94 19508
"2024-02-01" "10:20:00" 96.55 18602
"2024-02-01" "10:21:00" 96.14 18958
"2024-02-01" "10:22:00" 97.89 19791
"2024-02-01" "10:23:00" 97.42 21314
"2024-02-01" "10:24:00" 98.92 22332
"2024-02-01" "10:25:00" 96.37 21790
"2024-02-01" "10:26:00" 95.49 23392
"2024-02-01" "10:27:00" 95.25 22893
"2024-02-01" "10:28:00" 96.25 22594
"2024-02-01" "10:29:00" 96.38 22835
"2024-02-01" "10:30:00" 97.79 22247
"2024-02-01" "10:31:00" 98.9 21366
"2024-02-01" "10:32:00" 99.31 19408
"2024-02-01" "10:33:00" 100.23 19870
"2024-02-01" "10:34:00" 99.54 18645
"2024-02-01" "10:35:00" 99.84 18654
"2024-02-01" "10:36:00" 100.07 21988
"2024-02-01" "10:37:00" 101.22 21042
"2024-02-01" "10:38:00" 99.62 21012
"2024-02-01" "10:39:00" 98 20593
"2024-02-01" "10:40:00" 100.02 21916
"2024-02-01" "10:41:00" 101.05 20529
"2024-02-01" "10:42:00" 101.43 21646
"2024-02-01" "10:43:00" 101.66 22664
"2024-02-01" "10:44:00" 101.56 22761
"2024-02-01" "10:45:00" 100.84 23049
"2024-02-01" "10:46:00" 101.69 22385
"2024-02-01" "10:47:00" 100.31 21448
"2024-02-01" "10:48:00" 99.87 21692
"2024-02-01" "10:49:00" 101.09 22118
"2024-02-01" "10:50:00" 102.1 22397
"2024-02-01" "10:51:00" 101.59 22969
"2024-02-01" "10:52:00" 101.92 20242
"2024-02-01" "10:53:00" 101.15 20925
"2024-02-01" "10:54:00" 101.97 20140
"2024-02-01" "10:55:00" 103.6 19571
"2024-02-01" "10:56:00" 103.07 20836
"2024-02-01" "10:57:00" 102.44 21762
"2024-02-01" "10:58:00" 103.95 20956
"2024-02-01" "10:59:00" 103.43 20072
"2024-02-01" "11:00:00" 102.99 17998
"2024-02-01" "11:01:00" 102.95 21216
"2024-02-01" "11:02:00" 102.78 21094
"2024-02-01" "11:03:00" 100.12 20402
"2024-02-01" "11:04:00" 98.1 20313
"2024-02-01" "11:05:00" 97.74 22361
"2024-02-01" "11:06:00" 98.73 19932
"2024-02-01" "11:07:00" 100.04 20338
"2024-02-01" "11:08:00" 99.45 21667
"2024-02-01" "11:09:00" 100.51 20492
"2024-02-01" "11:10:00" 101.3 18582
"2024-02-01" "11:11:00" 100.61 21614
"2024-02-01" "11:12:00" 101.33 21521
"2024-02-01" "11:13:00" 100.6 20033
"2024-02-01" "11:14:00" 100.81 20898
"2024-02-01" "11:15:00" 100.2 19964
"2024-02-01" "11:16:00" 99.68 21016
"2024-02-01" "11:17:00" 100.42 19831
"2024-02-01" "11:18:00" 100.19 20239
"2024-02-01" "11:19:00" 99.58 20214
"2024-02-01" "11:20:00" 100.88 20724
"2024-02-01" "11:21:00" 101.09 22082
"2024-02-01" "11:22:00" 100.3 20126
"2024-02-01" "11:23:00" 99.84 19500
"2024-02-01" "11:24:00" 98.89 18907
"2024-02-01" "11:25:00" 99.13 19951
"2024-02-01" "11:26:00" 99.76 19317
"2024-02-01" "11:27:00" 99.7 18848
"2024-02-01" "11:28:00" 99.98 21414
"2024-02-01" "11:29:00" 100.3 19398
"2024-02-01" "11:30:00" 99.63 18544
"2024-02-01" "11:31:00" 101.06 19296
"2024-02-01" "11:32:00" 101.82 21376
"2024-02-01" "11:33:00" 103.94 19300
"2024-02-01" "11:34:00" 102.73 19519
"2024-02-01" "11:35:00" 102.29 20156
"2024-02-01" "11:36:00" 102.26 21416
"2024-02-01" "11:37:00" 100.81 21052
"2024-02-01" "11:38:00" 100.4 19847
"2024-02-01" "11:39:00" 100.66 20561
"2024-02-01" "11:40:00" 100.24 20648
"2024-02-01" "11:41:00" 100.51 21283
"2024-02-01" "11:42:00" 100.34 21574
"2024-02-01" "11:43:00" 100.93 21406
"2024-02-01" "11:44:00" 99.47 20252
"2024-02-01" "11:45:00" 100.38 21342
"2024-02-01" "11:46:00" 100.63 20443
"2024-02-01" "11:47:00" 99.74 18309
"2024-02-01" "11:48:00" 98.14 19001
"2024-02-01" "11:49:00" 98.53 21813
"2024-02-01" "11:50:00" 99.67 22281
"2024-02-01" "11:51:00" 98.96 22268
"2024-02-01" "11:52:00" 98.99 21999
"2024-02-01" "11:53:00" 99.97 21000
"2024-02-01" "11:54:00" 99.88 20403
"2024-02-01" "11:55:00" 99.12 18930
"2024-02-01" "11:56:00" 98.77 20531
"2024-02-01" "11:57:00" 100.64 19503
"2024-02-01" "11:58:00" 102.83 20730
"2024-02-01" "11:59:00" 101.99 22622
"2024-02-01" "12:00:00" 100.9 19523
"2024-02-01" "12:01:00" 101.66 18377
"2024-02-01" "12:02:00" 99.7 19359
"2024-02-01" "12:03:00" 99.05 18181
"2024-02-01" "12:04:00" 99.06 18298
"2024-02-01" "12:05:00" 100.48 18637
"2024-02-01" "12:06:00" 100.52 21059
"2024-02-01" "12:07:00" 101.44 20125
"2024-02-01" "12:08:00" 100.66 19437
"2024-02-01" "12:09:00" 101.18 20705
"2024-02-01" "12:10:00" 99.8 20201
"2024-02-01" "12:11:00" 100.42 18018
"2024-02-01" "12:12:00" 99.16 19261
"2024-02-01" "12:13:00" 97.56 20629
"2024-02-01" "12:14:00" 98.03 20562
"2024-02-01" "12:15:00" 98.01 20419
"2024-02-01" "12:16:00" 97.57 21730
"2024-02-01" "12:17:00" 96.83 20832
"2024-02-01" "12:18:00" 96.2 19494
"2024-02-01" "12:19:00" 97.46 19309
"2024-02-01" "12:20:00" 98.55 18241
"2024-02-01" "12:21:00" 99.72 19121
"2024-02-01" "12:22:00" 99.98 19458
"2024-02-01" "12:23:00" 100.75 20020
"2024-02-01" "12:24:00" 100.91 20085
"2024-02-01" "12:25:00" 100.87 20608
"2024-02-01" "12:26:00" 100.19 20950
"2024-02-01" "12:27:00" 98.94 18855
"2024-02-01" "12:28:00" 99.85 19838
"2024-02-01" "12:29:00" 99 20488
"2024-02-01" "12:30:00" 98.4 21344
"2024-02-01" "12:31:00" 97.75 20156
"2024-02-01" "12:32:00" 97.39 20201
"2024-02-01" "12:33:00" 100.09 20777
"2024-02-01" "12:34:00" 101.65 21295
"2024-02-01" "12:35:00" 101.18 20272
"2024-02-01" "12:36:00" 100.69 20927
"2024-02-01" "12:37:00" 99.8 20456
"2024-02-01" "12:38:00" 99.5 20493
"2024-02-01" "12:39:00" 99.21 20032
"2024-02-01" "12:40:00" 98.44 20793
"2024-02-01" "12:41:00" 98.67 21066
"2024-02-01" "12:42:00" 96.79 21368
"2024-02-01" "12:43:00" 96.34 20640
"2024-02-01" "12:44:00" 98.07 20575
"2024-02-01" "12:45:00" 98.76 20833
"2024-02-01" "12:46:00" 100.42 20377
"2024-02-01" "12:47:00" 101.75 19236
"2024-02-01" "12:48:00" 102.63 22304
"2024-02-01" "12:49:00" 101.78 22029
"2024-02-01" "12:50:00" 102.01 20590
"2024-02-01" "12:51:00" 101.53 19799
"2024-02-01" "12:52:00" 101.26 18314
"2024-02-01" "12:53:00" 100.55 18442
"2024-02-01" "12:54:00" 99.47 18496
"2024-02-01" "12:55:00" 99.4 17902
"2024-02-01" "12:56:00" 98.43 17411
"2024-02-01" "12:57:00" 98.99 18076
"2024-02-01" "12:58:00" 98.72 20246
"2024-02-01" "12:59:00" 98.69 20848
"2024-02-01" "13:00:00" 99.59 23343
"2024-02-01" "13:01:00" 100.81 21041
"2024-02-01" "13:02:00" 100.41 21044
"2024-02-01" "13:03:00" 98.57 20988
"2024-02-01" "13:04:00" 100.67 19552
"2024-02-01" "13:05:00" 101.83 18986
"2024-02-01" "13:06:00" 100.7 19191
"2024-02-01" "13:07:00" 101.43 18572
