"Date" "Time" "Price" "Volume"
"2024-01-31" "11:03:00" 100.7 21585
"2024-01-31" "11:04:00" 99.72 20046
"2024-01-31" "11:05:00" 99.54 20267
"2024-01-31" "11:06:00" 100.26 20324
"2024-01-31" "11:07:00" 99.44 19704
"2024-01-31" "11:08:00" 97.9 19947
"2024-01-31" "11:09:00" 99.29 20350
"2024-01-31" "11:10:00" 100.59 21668
"2024-01-31" "11:11:00" 100.52 22099
"2024-01-31" "11:12:00" 100.81 20885
"2024-01-31" "11:13:00" 100.82 20542
"2024-01-31" "11:14:00" 100.75 22967
"2024-01-31" "11:15:00" 101.42 20900
"2024-01-31" "11:16:00" 102.32 21396
"2024-01-31" "11:17:00" 101.77 20906
"2024-01-31" "11:18:00" 101.91 18983
"2024-01-31" "11:19:00" 102.41 18779
"2024-01-31" "11:20:00" 102.49 18953
"2024-01-31" "11:21:00" 100.32 19432
"2024-01-31" "11:22:00" 97.95 21351
"2024-01-31" "11:23:00" 98.64 21302
"2024-01-31" "11:24:00" 99.95 22625
"2024-01-31" "11:25:00" 98.66 23388
"2024-01-31" "11:26:00" 99.41 21303
"2024-01-31" "11:27:00" 99.73 20410
"2024-01-31" "11:28:00" 100.48 19484
"2024-01-31" "11:29:00" 101.76 19477
"2024-01-31" "11:30:00" 101.73 20470
"2024-01-31" "11:31:00" 100.96 20447
"2024-01-31" "11:32:00" 103.06 20680
"2024-01-31" "11:33:00" 105.08 20001
"2024-01-31" "11:34:00" 105.7 20479
"2024-01-31" "11:35:00" 104.94 19839
"2024-01-31" "11:36:00" 104.92 20619
"2024-01-31" "11:37:00" 103.89 22038
"2024-01-31" "11:38:00" 104.55 21570
"2024-01-31" "11:39:00" 104.53 22143
"2024-01-31" "11:40:00" 102.25 20596
"2024-01-31" "11:41:00" 101.34 20710
"2024-01-31" "11:42:00" 99.27 18260
"2024-01-31" "11:43:00" 100.55 21592
"2024-01-31" "11:44:00" 100.22 21860
"2024-01-31" "11:45:00" 99.1 21628
"2024-01-31" "11:46:00" 99.09 20580
"2024-01-31" "11:47:00" 99.54 20599
"2024-01-31" "11:48:00" 98.7 22451
"2024-01-31" "11:49:00" 98.77 21951
"2024-01-31" "11:50:00" 98.32 21008
"2024-01-31" "11:51:00" 99.13 19865
"2024-01-31" "11:52:00" 101.24 18770
"2024-01-31" "11:53:00" 101.98 19581
"2024-01-31" "11:54:00" 101.75 19477
"2024-01-31" "11:55:00" 102.18 19835
"2024-01-31" "11:56:00" 103.18 20116
"2024-01-31" "11:57:00" 101.68 20216
"2024-01-31" "11:58:00" 100.91 20761
"2024-01-31" "11:59:00" 101.2 20310
"2024-01-31" "12:00:00" 99.68 20760
"2024-01-31" "12:01:00" 100.95 20466
"2024-01-31" "12:02:00" 100.87 20339
"2024-01-31" "12:03:00" 99.16 21675
"2024-01-31" "12:04:00" 98.58 20403
"2024-01-31" "12:05:00" 98.15 20401
"2024-01-31" "12:06:00" 97.43 20541
"2024-01-31" "12:07:00" 99.18 21095
"2024-01-31" "12:08:00" 99.12 19629
"2024-01-31" "12:09:00" 99.32 20748
"2024-01-31" "12:10:00" 98.35 20061
"2024-01-31" "12:11:00" 98.07 21587
"2024-01-31" "12:12:00" 98.07 21207
"2024-01-31" "12:13:00" 96.99 21122
"2024-01-31" "12:14:00" 98.25 21227
"2024-01-31" "12:15:00" 98.89 20589
"2024-01-31" "12:16:00" 98.45 18956
"2024-01-31" "12:17:00" 99.84 20086
"2024-01-31" "12:18:00" 99.84 18070
"2024-01-31" "12:19:00" 99.07 19968
"2024-01-31" "12:20:00" 98.76 19268
"2024-01-31" "12:21:00" 96.99 19426
"2024-01-31" "12:22:00" 98.26 20028
"2024-01-31" "12:23:00" 97.92 21017
"2024-01-31" "12:24:00" 98.14 20444
"2024-01-31" "12:25:00" 98.07 20218
"2024-01-31" "12:26:00" 99.78 21121
"2024-01-31" "12:27:00" 98.33 20820
"2024-01-31" "12:28:00" 98.48 19417
"2024-01-31" "12:29:00" 98.66 18912
"2024-01-31" "12:30:00" 98.79 20641
"2024-01-31" "12:31:00" 98.48 21147
"2024-01-31" "12:32:00" 98.22 21525
"2024-01-31" "12:33:00" 98.56 19513
"2024-01-31" "12:34:00" 97.73 18171
"2024-01-31" "12:35:00" 99.5 19066
"2024-01-31" "12:36:00" 99.18 18367
"2024-01-31" "12:37:00" 101.23 18636
"2024-01-31" "12:38:00" 100.49 18277
"2024-01-31" "12:39:00" 100.37 19154
"2024-01-31" "12:40:00" 98.5 17988
"2024-01-31" "12:41:00" 99.46 17817
"2024-01-31" "12:42:00" 98.03 19694
"2024-01-31" "12:43:00" 95.26 21745
"2024-01-31" "12:44:00" 94.39 20459
"2024-01-31" "12:45:00" 94.69 20907
"2024-01-31" "12:46:00" 94.83 19596
"2024-01-31" "12:47:00" 94.75 19678
"2024-01-31" "12:48:00" 94.62 19122
"2024-01-31" "12:49:00" 96.92 19101
"2024-01-31" "12:50:00" 97.21 19498
"2024-01-31" "12:51:00" 97.64 21599
"2024-01-31" "12:52:00" 97.12 21381
"2024-01-31" "12:53:00" 95.85 20782
"2024-01-31" "12:54:00" 99.02 21363
"2024-01-31" "12:55:00" 100.16 21724
"2024-01-31" "12:56:00" 101.07 20241
"2024-01-31" "12:57:00" 101.43 20068
"2024-01-31" "12:58:00" 100.67 19196
"2024-01-31" "12:59:00" 100.64 19792
"2024-01-31" "13:00:00" 99.68 19471
"2024-01-31" "13:01:00" 101.05 17938
"2024-01-31" "13:02:00" 101.75 18806
"2024-01-31" "13:03:00" 101.89 18676
"2024-01-31" "13:04:00" 101.51 19345
"2024-01-31" "13:05:00" 100.27 19605
"2024-01-31" "13:06:00" 100.39 19620
"2024-01-31" "13:07:00" 102.82 18154
"2024-01-31" "13:08:00" 103.46 18162
"2024-01-31" "13:09:00" 103.85 18345
"2024-01-31" "13:10:00" 104.88 19079
"2024-01-31" "13:11:00" 105.65 19088
"2024-01-31" "13:12:00" 107.19 18699
"2024-01-31" "13:13:00" 107.18 17801
"2024-01-31" "13:14:00" 104.99 19455
"2024-01-31" "13:15:00" 103.9 19367
"2024-01-31" "13:16:00" 103.65 18267
"2024-01-31" "13:17:00" 102.77 20242
"2024-01-31" "13:18:00" 102.65 20527
"2024-01-31" "13:19:00" 102.82 19303
"2024-01-31" "13:20:00" 102.38 20784
"2024-01-31" "13:21:00" 103.11 19780
"2024-01-31" "13:22:00" 102.13 19923
"2024-01-31" "13:23:00" 103.56 19866
"2024-01-31" "13:24:00" 102.13 21274
"2024-01-31" "13:25:00" 101.91 18780
"2024-01-31" "13:26:00" 99.85 20648
"2024-01-31" "13:27:00" 99.88 19780
"2024-01-31" "13:28:00" 99.65 20279
"2024-01-31" "13:29:00" 98.76 21629
"2024-01-31" "13:30:00" 96.72 21273
"2024-01-31" "13:31:00" 96.39 19948
"2024-01-31" "13:32:00" 97.28 21377
"2024-01-31" "13:33:00" 97.28 20565
"2024-01-31" "13:34:00" 97.6 21320
"2024-01-31" "13:35:00" 97.45 21649
"2024-01-31" "13:36:00" 97.29 20842
"2024-01-31" "13:37:00" 96.4 19059
"2024-01-31" "13:38:00" 98.5 20656
"2024-01-31" "13:39:00" 98.39 22647
"2024-01-31" "13:40:00" 97.58 22105
"2024-01-31" "13:41:00" 98.93 19964
"2024-01-31" "13:42:00" 100.01 19574
"2024-01-31" "13:43:00" 101.27 20155
"2024-01-31" "13:44:00" 102.92 20886
"2024-01-31" "13:45:00" 99.94 18376
"2024-01-31" "13:46:00" 100.61 18835
"2024-01-31" "13:47:00" 101.73 18545
"2024-01-31" "13:48:00" 101.95 18841
"2024-01-31" "13:49:00" 100.56 19838
"2024-01-31" "13:50:00" 100.15 20453
"2024-01-31" "13:51:00" 98.67 20781
"2024-01-31" "13:52:00" 97.71 19523
"2024-01-31" "13:53:00" 97.28 19217
"2024-01-31" "13:54:00" 99.82 19989
"2024-01-31" "13:55:00" 99.92 19319
"2024-01-31" "13:56:00" 100.7 20156
"2024-01-31" "13:57:00" 100.02 20967
"2024-01-31" "13:58:00" 100.17 19685
"2024-01-31" "13:59:00" 99.56 19675
"2024-01-31" "14:00:00" 98.64 19904
"2024-01-31" "14:01:00" 98.19 20725
"2024-01-31" "14:02:00" 99.03 20892
"2024-01-31" "14:03:00" 98.84 20182
"2024-01-31" "14:04:00" 99.86 19966
"2024-01-31" "14:05:00" 100.07 19768
"2024-01-31" "14:06:00" 100.01 20975
"2024-01-31" "14:07:00" 99.1 21681
"2024-01-31" "14:08:00" 98.05 21701
"2024-01-31" "14:09:00" 99.24 22397
"2024-01-31" "14:10:00" 99.42 21164
"2024-01-31" "14:11:00" 100.63 21377
"2024-01-31" "14:12:00" 99.66 20744
"2024-01-31" "14:13:00" 98.59 21189
"2024-01-31" "14:14:00" 97.09 21858
"2024-01-31" "14:15:00" 95.77 24102
"2024-01-31" "14:16:00" 95.35 22913
"2024-01-31" "14:17:00" 96.91 22026
"2024-01-31" "14:18:00" 98.46 20187
"2024-01-31" "14:19:00" 98.78 20824
"2024-01-31" "14:20:00" 99.02 20513
"2024-01-31" "14:21:00" 99.68 19278
"2024-01-31" "14:22:00" 100.2 21868
"2024-01-31" "14:23:00" 100.11 19440
"2024-01-31" "14:24:00" 98.75 20297
"2024-01-31" "14:25:00" 99.68 18429
"2024-01-31" "14:26:00" 99.39 20205
"2024-01-31" "14:27:00" 99.09 19989
"2024-01-31" "14:28:00" 98.67 20209
"2024-01-31" "14:29:00" 96.93 18932
"2024-01-31" "14:30:00" 96.28 19861
"2024-01-31" "14:31:00" 98.93 20080
"2024-01-31" "14:32:00" 99.24 21933
"2024-01-31" "14:33:00" 97 22724
"2024-01-31" "14:34:00" 97.25 21602
"2024-01-31" "14:35:00" 97.59 20793
"2024-01-31" "14:36:00" 98.54 20697
"2024-01-31" "14:37:00" 98.09 19352
"2024-01-31" "14:38:00" 98.58 19749
"2024-01-31" "14:39:00" 99.37 20684
"2024-01-31" "14:40:00" 101.54 21606
"2024-01-31" "14:41:00" 102.31 20297
"2024-01-31" "14:42:00" 100.5 18577
"2024-01-31" "14:43:00" 101.44 21210
"2024-01-31" "14:44:00" 101.78 19966
"2024-01-31" "14:45:00" 101.3 19914
"2024-01-31" "14:46:00" 101.99 18187
"2024-01-31" "14:47:00" 100.79 19526
"2024-01-31" "14:48:00" 101.26 19933
"2024-01-31" "14:49:00" 101.42 20036
"2024-01-31" "14:50:00" 102.19 20822
"2024-01-31" "14:51:00" 100.24 19787
"2024-01-31" "14:52:00" 98.74 18774
"2024-01-31" "14:53:00" 101.09 21410
"2024-01-31" "14:54:00" 101.37 21521
"2024-01-31" "14:55:00" 101.89 22091
"2024-01-31" "14:56:00" 101.43 21987
"2024-01-31" "14:57:00" 101.56 20871
"2024-01-31" "14:58:00" 99.13 20231
"2024-01-31" "14:59:00" 100.13 20326
"2024-01-31" "15:00:00" 99.03 20885
"2024-01-31" "15:01:00" 98.91 21146
"2024-01-31" "15:02:00" 98.28 21330
"2024-01-31" "15:03:00" 98.67 22226
"2024-01-31" "15:04:00" 97.86 21328
"2024-01-31" "15:05:00" 97.46 18787
"2024-01-31" "15:06:00" 97.95 20500
"2024-01-31" "15:07:00" 98.53 20726
"2024-01-31" "15:08:00" 99.31 21521
"2024-01-31" "15:09:00" 98.3 22438
"2024-01-31" "15:10:00" 97.76 20678
"2024-01-31" "15:11:00" 98.89 20909
"2024-01-31" "15:12:00" 98.68 21138
"2024-01-31" "15:13:00" 99.98 20582
"2024-01-31" "15:14:00" 99.36 19475
"2024-01-31" "15:15:00" 100.67 20173
"2024-01-31" "15:16:00" 102.05 19709
"2024-01-31" "15:17:00" 102.6 21252
"2024-01-31" "15:18:00" 102.9 19966
"2024-01-31" "15:19:00" 104.21 20024
"2024-01-31" "15:20:00" 103.69 20035
"2024-01-31" "15:21:00" 101.87 20010
"2024-01-31" "15:22:00" 101.43 21612
"2024-01-31" "15:23:00" 99.25 22169
"2024-01-31" "15:24:00" 99.91 22461
"2024-01-31" "15:25:00" 100.08 23537
"2024-01-31" "15:26:00" 100.19 23046
"2024-01-31" "15:27:00" 100.74 23267
"2024-01-31" "15:28:00" 99.7 23235
"2024-01-31" "15:29:00" 100.05 22001
"2024-01-31" "15:30:00" 99.87 21668
"2024-01-31" "15:31:00" 98.97 21456
"2024-01-31" "15:32:00" 97.23 21339
"2024-01-31" "15:33:00" 98.17 20314
"2024-01-31" "15:34:00" 98.25 21883
"2024-01-31" "15:35:00" 99.99 22543
"2024-01-31" "15:36:00" 99.15 21345
"2024-01-31" "15:37:00" 100.33 21118
"2024-01-31" "15:38:00" 100.6 20724
"2024-01-31" "15:39:00" 99.76 20100
"2024-01-31" "15:40:00" 99.75 21940
"2024-01-31" "15:41:00" 100.88 21944
"2024-01-31" "15:42:00" 101.33 21803
"2024-01-31" "15:43:00" 100.83 22175
"2024-01-31" "15:44:00" 100.64 21671
"2024-01-31" "15:45:00" 100.91 21205
"2024-01-31" "15:46:00" 101.63 20036
"2024-01-31" "15:47:00" 99.79 20913
"2024-01-31" "15:48:00" 100.47 20817
"2024-01-31" "15:49:00" 99.63 21425
"2024-01-31" "15:50:00" 101.2 21379
"2024-01-31" "15:51:00" 99.59 21619
"2024-01-31" "15:52:00" 98.96 23651
"2024-01-31" "15:53:00" 100.74 22616
"2024-01-31" "15:54:00" 101.28 21261
"2024-01-31" "15:55:00" 100.92 20775
"2024-01-31" "15:56:00" 101.43 21398
"2024-01-31" "15:57:00" 100.13 20169
"2024-01-31" "15:58:00" 98.95 20672
"2024-01-31" "15:59:00" 98.19 20296
"2024-02-01" "09:30:00" 96.51 23294
"2024-02-01" "09:31:00" 96.37 22355
"2024-02-01" "09:32:00" 95.46 21613
"2024-02-01" "09:33:00" 94.63 22203
"2024-02-01" "09:34:00" 93.82 20844
"2024-02-01" "09:35:00" 94.84 21164
"2024-02-01" "09:36:00" 95.88 21372
"2024-02-01" "09:37:00" 95.4 20740
"2024-02-01" "09:38:00" 96.93 21813
"2024-02-01" "09:39:00" 97.16 21841
"2024-02-01" "09:40:00" 95.47 22792
"2024-02-01" "09:41:00" 96.75 21275
"2024-02-01" "09:42:00" 97.02 23298
"2024-02-01" "09:43:00" 98.93 22198
"2024-02-01" "09:44:00" 98.9 21480
"2024-02-01" "09:45:00" 99.51 21214
"2024-02-01" "09:46:00" 98.9 21745
"2024-02-01" "09:47:00" 99.91 23194
"2024-02-01" "09:48:00" 100.23 21268
"2024-02-01" "09:49:00" 100.17 22054
"2024-02-01" "09:50:00" 101.26 20642
"2024-02-01" "09:51:00" 101.53 19854
"2024-02-01" "09:52:00" 100.54 20668
"2024-02-01" "09:53:00" 101.67 20239
"2024-02-01" "09:54:00" 101.65 20231
"2024-02-01" "09:55:00" 103.03 19749
"2024-02-01" "09:56:00" 103.24 20084
"2024-02-01" "09:57:00" 102.97 20594
"2024-02-01" "09:58:00" 102.38 19231
"2024-02-01" "09:59:00" 103.45 22033
"2024-02-01" "10:00:00" 103.13 20370
"2024-02-01" "10:01:00" 102.26 22590
"2024-02-01" "10:02:00" 101.79 22185
"2024-02-01" "10:03:00" 102.15 22944
"2024-02-01" "10:04:00" 102.2 20820
"2024-02-01" "10:05:00" 102.18 21430
"2024-02-01" "10:06:00" 103.37 21682
"2024-02-01" "10:07:00" 102.48 20953
"2024-02-01" "10:08:00" 102.7 22761
"2024-02-01" "10:09:00" 101.93 20712
"2024-02-01" "10:10:00" 102.03 20353
"2024-02-01" "10:11:00" 101.06 20616
"2024-02-01" "10:12:00" 103.92 19975
"2024-02-01" "10:13:00" 103.08 19679
"2024-02-01" "10:14:00" 102.38 20478
"2024-02-01" "10:15:00" 101.96 19746
"2024-02-01" "10:16:00" 102.69 19837
"2024-02-01" "10:17:00" 100.92 19659
"2024-02-01" "10:18:00" 100.59 19933
"2024-02-01" "10:19:00" 100.87 20877
"2024-02-01" "10:20:00" 100.83 18270
"2024-02-01" "10:21:00" 101.33 20102
"2024-02-01" "10:22:00" 102.89 20890
"2024-02-01" "10:23:00" 102.59 20583
"2024-02-01" "10:24:00" 103.2 20099
"2024-02-01" "10:25:00" 104.83 19891
"2024-02-01" "10:26:00" 103.57 19612
"2024-02-01" "10:27:00" 103.38 20336
"2024-02-01" "10:28:00" 103.1 20297
"2024-02-01" "10:29:00" 102.73 20543
"2024-02-01" "10:30:00" 101.53 20990
"2024-02-01" "10:31:00" 101.07 20503
"2024-02-01" "10:32:00" 100.94 23379
"2024-02-01" "10:33:00" 101.91 23524
"2024-02-01" "10:34:00" 101.39 22229
"2024-02-01" "10:35:00" 100.12 22090
"2024-02-01" "10:36:00" 99.94 20692
"2024-02-01" "10:37:00" 98.82 20584
"2024-02-01" "10:38:00" 99.26 19802
"2024-02-01" "10:39:00" 98.16 19230
"2024-02-01" "10:40:00" 99.43 21015
"2024-02-01" "10:41:00" 100.28 23096
"2024-02-01" "10:42:00" 100.53 22821
"2024-02-01" "10:43:00" 101.67 20840
"2024-02-01" "10:44:00" 100.6 21520
"2024-02-01" "10:45:00" 101.71 19013
"2024-02-01" "10:46:00" 100.86 19867
"2024-02-01" "10:47:00" 100.67 22001
"2024-02-01" "10:48:00" 98.3 22218
"2024-02-01" "10:49:00" 98.1 19824
"2024-02-01" "10:50:00" 97.44 21442
"2024-02-01" "10:51:00" 97.27 21217
"2024-02-01" "10:52:00" 97.15 21534
"2024-02-01" "10:53:00" 96.77 21130
"2024-02-01" "10:54:00" 97.65 20024
"2024-02-01" "10:55:00" 99.1 18244
"2024-02-01" "10:56:00" 98.62 20104
"2024-02-01" "10:57:00" 97.14 20396
"2024-02-01" "10:58:00" 98.38 19841
"2024-02-01" "10:59:00" 98.9 18300
"2024-02-01" "11:00:00" 98.74 20717
"2024-02-01" "11:01:00" 100.36 21597
"2024-02-01" "11:02:00" 98.43 22839
"2024-02-01" "11:03:00" 99.93 22044
"2024-02-01" "11:04:00" 101.18 22181
"2024-02-01" "11:05:00" 100.3 21949
"2024-02-01" "11:06:00" 100.48 22372
"2024-02-01" "11:07:00" 100.07 23050
"2024-02-01" "11:08:00" 99.24 21204
"2024-02-01" "11:09:00" 99.9 21647
"2024-02-01" "11:10:00" 98.66 19912
"2024-02-01" "11:11:00" 97.26 18890
"2024-02-01" "11:12:00" 96.89 18405
"2024-02-01" "11:13:00" 98.1 17331
"2024-02-01" "11:14:00" 96.38 19520
"2024-02-01" "11:15:00" 96.73 20388
"2024-02-01" "11:16:00" 97.79 20955
"2024-02-01" "11:17:00" 98.85 22287
"2024-02-01" "11:18:00" 100.16 23006
"2024-02-01" "11:19:00" 99.17 22946
"2024-02-01" "11:20:00" 99.41 19912
"2024-02-01" "11:21:00" 100.15 19107
"2024-02-01" "11:22:00" 100.57 19020
"2024-02-01" "11:23:00" 101.16 18901
"2024-02-01" "11:24:00" 102.3 19786
"2024-02-01" "11:25:00" 102.5 20055
"2024-02-01" "11:26:00" 102.95 19908
"2024-02-01" "11:27:00" 103 19533
"2024-02-01" "11:28:00" 103.13 20265
"2024-02-01" "11:29:00" 103.72 19655
"2024-02-01" "11:30:00" 103.13 21163
"2024-02-01" "11:31:00" 103.29 21958
"2024-02-01" "11:32:00" 104.42 22064
"2024-02-01" "11:33:00" 103.34 20716
"2024-02-01" "11:34:00" 102.09 20592
"2024-02-01" "11:35:00" 101.01 21249
"2024-02-01" "11:36:00" 101.31 21003
"2024-02-01" "11:37:00" 99.4 19358
"2024-02-01" "11:38:00" 100.23 21971
"2024-02-01" "11:39:00" 100.16 20043
"2024-02-01" "11:40:00" 99.1 19280
"2024-02-01" "11:41:00" 98.87 19137
"2024-02-01" "11:42:00" 97.92 20906
"2024-02-01" "11:43:00" 97.92 20873
"2024-02-01" "11:44:00" 97.53 19476
"2024-02-01" "11:45:00" 96.18 20706
"2024-02-01" "11:46:00" 98.36 21032
"2024-02-01" "11:47:00" 98.22 20842
"2024-02-01" "11:48:00" 97.49 20164
"2024-02-01" "11:49:00" 98.26 21422
"2024-02-01" "11:50:00" 98.9 21046
"2024-02-01" "11:51:00" 99.76 18941
"2024-02-01" "11:52:00" 100.15 19210
"2024-02-01" "11:53:00" 100.78 19597
"2024-02-01" "11:54:00" 102.51 19040
"2024-02-01" "11:55:00" 101.77 18968
"2024-02-01" "11:56:00" 103.31 19206
"2024-02-01" "11:57:00" 102.62 17973
"2024-02-01" "11:58:00" 102.15 17759
"2024-02-01" "11:59:00" 102.76 19974
"2024-02-01" "12:00:00" 101.73 19855
"2024-02-01" "12:01:00" 101.73 20914
"2024-02-01" "12:02:00" 101.02 20761
"2024-02-01" "12:03:00" 99.13 22044
"2024-02-01" "12:04:00" 98.23 21272
"2024-02-01" "12:05:00" 99.67 20054
"2024-02-01" "12:06:00" 100.07 19120
"2024-02-01" "12:07:00" 99.94 18976
"2024-02-01" "12:08:00" 98.31 18574
"2024-02-01" "12:09:00" 96.71 18204
"2024-02-01" "12:10:00" 95.88 17987
"2024-02-01" "12:11:00" 95.76 19455
"2024-02-01" "12:12:00" 95.71 19936
"2024-02-01" "12:13:00" 95.35 19800
"2024-02-01" "12:14:00" 96.19 19811
"2024-02-01" "12:15:00" 95.87 22710
"2024-02-01" "12:16:00" 94.25 21955
"2024-02-01" "12:17:00" 93.84 19037
"2024-02-01" "12:18:00" 95.02 20342
"2024-02-01" "12:19:00" 94.93 19341
"2024-02-01" "12:20:00" 95.05 20965
"2024-02-01" "12:21:00" 94.88 21964
"2024-02-01" "12:22:00" 94.66 21092
"2024-02-01" "12:23:00" 96.94 18435
"2024-02-01" "12:24:00" 96.4 17862
"2024-02-01" "12:25:00" 98.56 17957
"2024-02-01" "12:26:00" 98.63 19336
"2024-02-01" "12:27:00" 97.65 20183
"2024-02-01" "12:28:00" 97.85 18480
"2024-02-01" "12:29:00" 96.38 19975
"2024-02-01" "12:30:00" 96.74 20615
"2024-02-01" "12:31:00" 96.81 22265
"2024-02-01" "12:32:00" 97.97 21587
"2024-02-01" "12:33:00" 98.36 19986
"2024-02-01" "12:34:00" 98.43 20577
"2024-02-01" "12:35:00" 98.45 19867
"2024-02-01" "12:36:00" 99.09 19252
"2024-02-01" "12:37:00" 98.91 19377
"2024-02-01" "12:38:00" 98.05 20207
"2024-02-01" "12:39:00" 97.12 21682
"2024-02-01" "12:40:00" 100.55 19475
"2024-02-01" "12:41:00" 99.52 21198
"2024-02-01" "12:42:00" 97.73 21026
"2024-02-01" "12:43:00" 96.68 20984
"2024-02-01" "12:44:00" 99.18 19739
"2024-02-01" "12:45:00" 101.68 19664
"2024-02-01" "12:46:00" 103.72 19628
"2024-02-01" "12:47:00" 104.26 19122
"2024-02-01" "12:48:00" 104.73 20020
"2024-02-01" "12:49:00" 103.54 16816
"2024-02-01" "12:50:00" 102.43 17108
"2024-02-01" "12:51:00" 100.38 19591
"2024-02-01" "12:52:00" 99.73 18439
"2024-02-01" "12:53:00" 99.48 19819
"2024-02-01" "12:54:00" 99.06 21166
"2024-02-01" "12:55:00" 99.78 20829
"2024-02-01" "12:56:00" 101.32 19097
"2024-02-01" "12:57:00" 102.14 19741
"2024-02-01" "12:58:00" 101.41 21489
"2024-02-01" "12:59:00" 102.23 22092
"2024-02-01" "13:00:00" 100.51 23440
"2024-02-01" "13:01:00" 100.23 20935
"2024-02-01" "13:02:00" 99.3 20936
"2024-02-01" "13:03:00" 100.29 20184
"2024-02-01" "13:04:00" 101.12 18216
"2024-02-01" "13:05:00" 100.65 18967
"2024-02-01" "13:06:00" 101.15 19078
