"Date" "Time" "Price" "Volume"
"2024-01-31" "10:25:00" 97.01 21932
"2024-01-31" "10:26:00" 97.21 20869
"2024-01-31" "10:27:00" 98.01 19227
"2024-01-31" "10:28:00" 97.61 21296
"2024-01-31" "10:29:00" 97.86 21361
"2024-01-31" "10:30:00" 97.06 19506
"2024-01-31" "10:31:00" 96.4 21954
"2024-01-31" "10:32:00" 95.27 21951
"2024-01-31" "10:33:00" 96.48 20488
"2024-01-31" "10:34:00" 97.8 20677
"2024-01-31" "10:35:00" 98.45 22024
"2024-01-31" "10:36:00" 98.58 21022
"2024-01-31" "10:37:00" 98.16 20907
"2024-01-31" "10:38:00" 98.4 19772
"2024-01-31" "10:39:00" 97.1 19406
"2024-01-31" "10:40:00" 97.47 19298
"2024-01-31" "10:41:00" 98.7 19458
"2024-01-31" "10:42:00" 99.27 20802
"2024-01-31" "10:43:00" 100.41 21246
"2024-01-31" "10:44:00" 99.89 21534
"2024-01-31" "10:45:00" 100.76 21035
"2024-01-31" "10:46:00" 101.01 21870
"2024-01-31" "10:47:00" 101.14 20312
"2024-01-31" "10:48:00" 102.79 20525
"2024-01-31" "10:49:00" 103.25 21091
"2024-01-31" "10:50:00" 103.28 21769
"2024-01-31" "10:51:00" 103.34 21174
"2024-01-31" "10:52:00" 102.37 19935
"2024-01-31" "10:53:00" 102.94 17950
"2024-01-31" "10:54:00" 102.38 21347
"2024-01-31" "10:55:00" 102.07 18917
"2024-01-31" "10:56:00" 102.13 19880
"2024-01-31" "10:57:00" 103.2 20150
"2024-01-31" "10:58:00" 101.98 20225
"2024-01-31" "10:59:00" 102.41 19796
"2024-01-31" "11:00:00" 102.24 21429
"2024-01-31" "11:01:00" 103.56 22038
"2024-01-31" "11:02:00" 104.19 22844
"2024-01-31" "11:03:00" 102.73 21380
"2024-01-31" "11:04:00" 100.67 21552
"2024-01-31" "11:05:00" 100.3 21276
"2024-01-31" "11:06:00" 99.78 20156
"2024-01-31" "11:07:00" 100.94 20415
"2024-01-31" "11:08:00" 101.1 20471
"2024-01-31" "11:09:00" 99.63 19257
"2024-01-31" "11:10:00" 100.57 18770
"2024-01-31" "11:11:00" 101.25 18689
"2024-01-31" "11:12:00" 101.22 19308
"2024-01-31" "11:13:00" 101.6 19672
"2024-01-31" "11:14:00" 102.07 19898
"2024-01-31" "11:15:00" 101.95 19127
"2024-01-31" "11:16:00" 102.76 17756
"2024-01-31" "11:17:00" 103.16 18545
"2024-01-31" "11:18:00" 102.61 20951
"2024-01-31" "11:19:00" 102.81 21596
"2024-01-31" "11:20:00" 101.43 20857
"2024-01-31" "11:21:00" 103.06 19545
"2024-01-31" "11:22:00" 102.14 19885
"2024-01-31" "11:23:00" 102.91 19261
"2024-01-31" "11:24:00" 101.89 21899
"2024-01-31" "11:25:00" 102.82 20008
"2024-01-31" "11:26:00" 102.33 19468
"2024-01-31" "11:27:00" 103.39 20525
"2024-01-31" "11:28:00" 102.23 20793
"2024-01-31" "11:29:00" 100.8 23131
"2024-01-31" "11:30:00" 101.96 19585
"2024-01-31" "11:31:00" 102.21 20072
"2024-01-31" "11:32:00" 100.16 20388
"2024-01-31" "11:33:00" 99.13 18744
"2024-01-31" "11:34:00" 99.12 21759
"2024-01-31" "11:35:00" 98.78 21647
"2024-01-31" "11:36:00" 101.15 20570
"2024-01-31" "11:37:00" 101.03 21098
"2024-01-31" "11:38:00" 101.36 19374
"2024-01-31" "11:39:00" 102.53 19776
"2024-01-31" "11:40:00" 101.65 18970
"2024-01-31" "11:41:00" 102.8 19763
"2024-01-31" "11:42:00" 100.7 20300
"2024-01-31" "11:43:00" 100.01 20726
"2024-01-31" "11:44:00" 100.06 19353
"2024-01-31" "11:45:00" 102.2 18973
"2024-01-31" "11:46:00" 101.15 19365
"2024-01-31" "11:47:00" 100.52 20100
"2024-01-31" "11:48:00" 99.5 21306
"2024-01-31" "11:49:00" 99.35 21466
"2024-01-31" "11:50:00" 101.06 19392
"2024-01-31" "11:51:00" 102.16 21276
"2024-01-31" "11:52:00" 101.72 19325
"2024-01-31" "11:53:00" 102.44 18978
"2024-01-31" "11:54:00" 101.35 20072
"2024-01-31" "11:55:00" 101.52 19257
"2024-01-31" "11:56:00" 101.5 18815
"2024-01-31" "11:57:00" 100.83 19402
"2024-01-31" "11:58:00" 99.76 18948
"2024-01-31" "11:59:00" 100.17 20201
"2024-01-31" "12:00:00" 101.67 20587
"2024-01-31" "12:01:00" 101.59 18394
"2024-01-31" "12:02:00" 101.96 17976
"2024-01-31" "12:03:00" 102.64 18832
"2024-01-31" "12:04:00" 102.85 17957
"2024-01-31" "12:05:00" 103.26 20813
"2024-01-31" "12:06:00" 102.38 20779
"2024-01-31" "12:07:00" 102.07 22092
"2024-01-31" "12:08:00" 101.79 19777
"2024-01-31" "12:09:00" 99.15 20781
"2024-01-31" "12:10:00" 99.62 19365
"2024-01-31" "12:11:00" 99.93 20451
"2024-01-31" "12:12:00" 98.89 19908
"2024-01-31" "12:13:00" 98.72 18497
"2024-01-31" "12:14:00" 98.54 19585
"2024-01-31" "12:15:00" 99.26 20465
"2024-01-31" "12:16:00" 100.25 18981
"2024-01-31" "12:17:00" 100.55 19542
"2024-01-31" "12:18:00" 99.53 20249
"2024-01-31" "12:19:00" 99.97 21027
"2024-01-31" "12:20:00" 99.7 20113
"2024-01-31" "12:21:00" 102.24 21626
"2024-01-31" "12:22:00" 102.29 21074
"2024-01-31" "12:23:00" 102.91 22073
"2024-01-31" "12:24:00" 103.29 21487
"2024-01-31" "12:25:00" 103.8 21813
"2024-01-31" "12:26:00" 103.86 19288
"2024-01-31" "12:27:00" 104.43 19620
"2024-01-31" "12:28:00" 104.33 20987
"2024-01-31" "12:29:00" 102.73 21040
"2024-01-31" "12:30:00" 103.51 19667
"2024-01-31" "12:31:00" 104.32 21095
"2024-01-31" "12:32:00" 104.24 21382
"2024-01-31" "12:33:00" 104.77 19824
"2024-01-31" "12:34:00" 104.88 19400
"2024-01-31" "12:35:00" 105.28 22057
"2024-01-31" "12:36:00" 105.66 18964
"2024-01-31" "12:37:00" 106.36 18277
"2024-01-31" "12:38:00" 104.8 18129
"2024-01-31" "12:39:00" 105.01 19219
"2024-01-31" "12:40:00" 104.79 19703
"2024-01-31" "12:41:00" 105.81 19156
"2024-01-31" "12:42:00" 104.96 21123
"2024-01-31" "12:43:00" 105.98 18613
"2024-01-31" "12:44:00" 105.37 19358
"2024-01-31" "12:45:00" 105.49 17919
"2024-01-31" "12:46:00" 105.28 18324
"2024-01-31" "12:47:00" 104.29 18985
"2024-01-31" "12:48:00" 104.84 20261
"2024-01-31" "12:49:00" 103.86 19630
"2024-01-31" "12:50:00" 103.14 19233
"2024-01-31" "12:51:00" 101.6 18498
"2024-01-31" "12:52:00" 101.31 19178
"2024-01-31" "12:53:00" 101.75 19592
"2024-01-31" "12:54:00" 100.63 20476
"2024-01-31" "12:55:00" 101.18 22139
"2024-01-31" "12:56:00" 102.19 21252
"2024-01-31" "12:57:00" 101.15 20132
"2024-01-31" "12:58:00" 100.91 21553
"2024-01-31" "12:59:00" 100.1 18651
"2024-01-31" "13:00:00" 100.71 19790
"2024-01-31" "13:01:00" 99.41 19622
"2024-01-31" "13:02:00" 99.61 18482
"2024-01-31" "13:03:00" 99.88 19655
"2024-01-31" "13:04:00" 97.88 19290
"2024-01-31" "13:05:00" 97.7 19606
"2024-01-31" "13:06:00" 96.75 19111
"2024-01-31" "13:07:00" 98.39 19801
"2024-01-31" "13:08:00" 97.07 20437
"2024-01-31" "13:09:00" 97.77 21611
"2024-01-31" "13:10:00" 98.62 20747
"2024-01-31" "13:11:00" 99.78 20695
"2024-01-31" "13:12:00" 100.61 19830
"2024-01-31" "13:13:00" 101.12 19035
"2024-01-31" "13:14:00" 100.72 19221
"2024-01-31" "13:15:00" 101.22 20402
"2024-01-31" "13:16:00" 100.47 18817
"2024-01-31" "13:17:00" 100.67 20065
"2024-01-31" "13:18:00" 99.88 19143
"2024-01-31" "13:19:00" 99.67 19273
"2024-01-31" "13:20:00" 98.24 20778
"2024-01-31" "13:21:00" 97.4 19590
"2024-01-31" "13:22:00" 97 19084
"2024-01-31" "13:23:00" 96.89 19265
"2024-01-31" "13:24:00" 96.77 20769
"2024-01-31" "13:25:00" 97.9 20116
"2024-01-31" "13:26:00" 98.15 19830
"2024-01-31" "13:27:00" 97.53 19019
"2024-01-31" "13:28:00" 96.34 20986
"2024-01-31" "13:29:00" 95.84 20707
"2024-01-31" "13:30:00" 96.05 20269
"2024-01-31" "13:31:00" 96.6 19628
"2024-01-31" "13:32:00" 96.76 20150
"2024-01-31" "13:33:00" 96.44 19240
"2024-01-31" "13:34:00" 97.54 19362
"2024-01-31" "13:35:00" 98.41 19099
"2024-01-31" "13:36:00" 99.26 19316
"2024-01-31" "13:37:00" 99.97 21148
"2024-01-31" "13:38:00" 101.48 21388
"2024-01-31" "13:39:00" 102.56 20336
"2024-01-31" "13:40:00" 102.83 20782
"2024-01-31" "13:41:00" 103.42 21139
"2024-01-31" "13:42:00" 102.25 20659
"2024-01-31" "13:43:00" 100.63 19924
"2024-01-31" "13:44:00" 100.13 19657
"2024-01-31" "13:45:00" 99.41 18910
"2024-01-31" "13:46:00" 99.74 18131
"2024-01-31" "13:47:00" 101.91 18390
"2024-01-31" "13:48:00" 103.38 19464
"2024-01-31" "13:49:00" 102.61 18670
"2024-01-31" "13:50:00" 102.81 18247
"2024-01-31" "13:51:00" 101.82 20053
"2024-01-31" "13:52:00" 101.17 18588
"2024-01-31" "13:53:00" 101.29 19654
"2024-01-31" "13:54:00" 102.09 19255
"2024-01-31" "13:55:00" 102.01 20043
"2024-01-31" "13:56:00" 103.07 18869
"2024-01-31" "13:57:00" 102.3 20261
"2024-01-31" "13:58:00" 101.22 20219
"2024-01-31" "13:59:00" 100.68 19729
"2024-01-31" "14:00:00" 99.72 19680
"2024-01-31" "14:01:00" 99.37 19822
"2024-01-31" "14:02:00" 98.15 19558
"2024-01-31" "14:03:00" 97.37 19201
"2024-01-31" "14:04:00" 99.14 20632
"2024-01-31" "14:05:00" 98.66 21641
"2024-01-31" "14:06:00" 97.53 22151
"2024-01-31" "14:07:00" 98.94 21286
"2024-01-31" "14:08:00" 97.3 20225
"2024-01-31" "14:09:00" 97.91 18857
"2024-01-31" "14:10:00" 98.18 19806
"2024-01-31" "14:11:00" 98.5 22157
"2024-01-31" "14:12:00" 100.88 21010
"2024-01-31" "14:13:00" 100.38 18992
"2024-01-31" "14:14:00" 101.41 21355
"2024-01-31" "14:15:00" 100.56 21650
"2024-01-31" "14:16:00" 100.48 20096
"2024-01-31" "14:17:00" 101.12 18024
"2024-01-31" "14:18:00" 103.62 20106
"2024-01-31" "14:19:00" 105.47 19688
"2024-01-31" "14:20:00" 106 21046
"2024-01-31" "14:21:00" 103.23 19917
"2024-01-31" "14:22:00" 104.09 21414
"2024-01-31" "14:23:00" 103.42 21651
"2024-01-31" "14:24:00" 104.41 20904
"2024-01-31" "14:25:00" 105.99 20064
"2024-01-31" "14:26:00" 104.67 19998
"2024-01-31" "14:27:00" 106.13 21275
"2024-01-31" "14:28:00" 105.59 22245
"2024-01-31" "14:29:00" 106.36 21636
"2024-01-31" "14:30:00" 106.23 21388
"2024-01-31" "14:31:00" 105.32 19886
"2024-01-31" "14:32:00" 105.03 18914
"2024-01-31" "14:33:00" 105.8 19461
"2024-01-31" "14:34:00" 103.99 20596
"2024-01-31" "14:35:00" 104.55 21263
"2024-01-31" "14:36:00" 104.12 20375
"2024-01-31" "14:37:00" 103.19 22019
"2024-01-31" "14:38:00" 103.07 19286
"2024-01-31" "14:39:00" 102.53 21181
"2024-01-31" "14:40:00" 103.01 21919
"2024-01-31" "14:41:00" 102.31 20469
"2024-01-31" "14:42:00" 102.22 20197
"2024-01-31" "14:43:00" 104.11 20905
"2024-01-31" "14:44:00" 103.52 21058
"2024-01-31" "14:45:00" 104.07 19918
"2024-01-31" "14:46:00" 101.17 20193
"2024-01-31" "14:47:00" 102.18 21632
"2024-01-31" "14:48:00" 102.49 20623
"2024-01-31" "14:49:00" 101.77 21560
"2024-01-31" "14:50:00" 102.68 20226
"2024-01-31" "14:51:00" 101.99 23128
"2024-01-31" "14:52:00" 101.64 21495
"2024-01-31" "14:53:00" 101.94 21669
"2024-01-31" "14:54:00" 100.48 22350
"2024-01-31" "14:55:00" 99.98 21806
"2024-01-31" "14:56:00" 99.73 22031
"2024-01-31" "14:57:00" 99.4 22388
"2024-01-31" "14:58:00" 97.77 21954
"2024-01-31" "14:59:00" 100.21 22957
"2024-01-31" "15:00:00" 99.9 21469
"2024-01-31" "15:01:00" 99.75 20031
"2024-01-31" "15:02:00" 99.56 20239
"2024-01-31" "15:03:00" 99.4 20562
"2024-01-31" "15:04:00" 97.75 20274
"2024-01-31" "15:05:00" 98.45 20751
"2024-01-31" "15:06:00" 95.98 21160
"2024-01-31" "15:07:00" 96.55 22848
"2024-01-31" "15:08:00" 97.9 20765
"2024-01-31" "15:09:00" 100.2 19898
"2024-01-31" "15:10:00" 100.44 22709
"2024-01-31" "15:11:00" 100.77 22639
"2024-01-31" "15:12:00" 100.74 21743
"2024-01-31" "15:13:00" 98.82 21554
"2024-01-31" "15:14:00" 97.8 20794
"2024-01-31" "15:15:00" 96.63 20068
"2024-01-31" "15:16:00" 96.16 21992
"2024-01-31" "15:17:00" 96.55 22303
"2024-01-31" "15:18:00" 96.44 20875
"2024-01-31" "15:19:00" 95.22 19533
"2024-01-31" "15:20:00" 95.22 18779
"2024-01-31" "15:21:00" 94.16 21295
"2024-01-31" "15:22:00" 94.56 20821
"2024-01-31" "15:23:00" 95.24 21213
"2024-01-31" "15:24:00" 94.17 21637
"2024-01-31" "15:25:00" 93.72 22725
"2024-01-31" "15:26:00" 94.47 21614
"2024-01-31" "15:27:00" 94.39 23201
"2024-01-31" "15:28:00" 95.12 21032
"2024-01-31" "15:29:00" 95.12 20889
"2024-01-31" "15:30:00" 96.08 22069
"2024-01-31" "15:31:00" 98.02 22077
"2024-01-31" "15:32:00" 97.49 20932
"2024-01-31" "15:33:00" 97.23 22106
"2024-01-31" "15:34:00" 96.97 22918
"2024-01-31" "15:35:00" 97 23863
"2024-01-31" "15:36:00" 97.14 23883
"2024-01-31" "15:37:00" 98.03 23170
"2024-01-31" "15:38:00" 96.57 23022
"2024-01-31" "15:39:00" 98.09 23086
"2024-01-31" "15:40:00" 97.86 22786
"2024-01-31" "15:41:00" 96.77 21079
"2024-01-31" "15:42:00" 96.78 21361
"2024-01-31" "15:43:00" 97.84 20634
"2024-01-31" "15:44:00" 96.99 20942
"2024-01-31" "15:45:00" 95 21486
"2024-01-31" "15:46:00" 96.01 18957
"2024-01-31" "15:47:00" 94.87 20817
"2024-01-31" "15:48:00" 95.89 22591
"2024-01-31" "15:49:00" 96.73 20940
"2024-01-31" "15:50:00" 96.08 23771
"2024-01-31" "15:51:00" 96.95 23219
"2024-01-31" "15:52:00" 96.18 23245
"2024-01-31" "15:53:00" 97.15 21965
"2024-01-31" "15:54:00" 97.55 21188
"2024-01-31" "15:55:00" 96.71 22726
"2024-01-31" "15:56:00" 96.04 22467
"2024-01-31" "15:57:00" 97.43 21407
"2024-01-31" "15:58:00" 98.46 21813
"2024-01-31" "15:59:00" 99.53 21284
"2024-02-01" "09:30:00" 100.31 23378
"2024-02-01" "09:31:00" 100.56 21534
"2024-02-01" "09:32:00" 101.14 21874
"2024-02-01" "09:33:00" 101.62 24756
"2024-02-01" "09:34:00" 98.65 24437
"2024-02-01" "09:35:00" 98.88 21600
"2024-02-01" "09:36:00" 99.53 21901
"2024-02-01" "09:37:00" 99.05 23543
"2024-02-01" "09:38:00" 98.78 21105
"2024-02-01" "09:39:00" 96.71 23937
"2024-02-01" "09:40:00" 98.65 23134
"2024-02-01" "09:41:00" 99.8 20943
"2024-02-01" "09:42:00" 99.51 21555
"2024-02-01" "09:43:00" 101.08 23405
"2024-02-01" "09:44:00" 100.06 20334
"2024-02-01" "09:45:00" 100.15 21132
"2024-02-01" "09:46:00" 100.47 21545
"2024-02-01" "09:47:00" 97.72 22036
"2024-02-01" "09:48:00" 97.53 21869
"2024-02-01" "09:49:00" 97.31 21503
"2024-02-01" "09:50:00" 98.11 22315
"2024-02-01" "09:51:00" 97.38 22343
"2024-02-01" "09:52:00" 98.76 22698
"2024-02-01" "09:53:00" 98.83 23118
"2024-02-01" "09:54:00" 98.37 22485
"2024-02-01" "09:55:00" 97.88 22049
"2024-02-01" "09:56:00" 99.04 22579
"2024-02-01" "09:57:00" 97.87 22444
"2024-02-01" "09:58:00" 96.13 23164
"2024-02-01" "09:59:00" 97.89 22212
"2024-02-01" "10:00:00" 99.55 21047
"2024-02-01" "10:01:00" 99.3 20452
"2024-02-01" "10:02:00" 100.14 19676
"2024-02-01" "10:03:00" 98.48 19689
"2024-02-01" "10:04:00" 98.99 21403
"2024-02-01" "10:05:00" 99.97 21096
"2024-02-01" "10:06:00" 101.93 22270
"2024-02-01" "10:07:00" 101.88 22447
"2024-02-01" "10:08:00" 101.46 22030
"2024-02-01" "10:09:00" 101.59 22539
"2024-02-01" "10:10:00" 100.81 21432
"2024-02-01" "10:11:00" 100.57 21140
"2024-02-01" "10:12:00" 99.36 19427
"2024-02-01" "10:13:00" 100.14 19792
"2024-02-01" "10:14:00" 99.69 19114
"2024-02-01" "10:15:00" 101.56 18810
"2024-02-01" "10:16:00" 102.04 19884
"2024-02-01" "10:17:00" 101.59 19492
"2024-02-01" "10:18:00" 99.48 20690
"2024-02-01" "10:19:00" 98.74 20182
"2024-02-01" "10:20:00" 99.1 23696
"2024-02-01" "10:21:00" 99.99 22665
"2024-02-01" "10:22:00" 99.17 21177
"2024-02-01" "10:23:00" 100.13 20331
"2024-02-01" "10:24:00" 98.78 22376
"2024-02-01" "10:25:00" 97.86 21052
"2024-02-01" "10:26:00" 100.13 21496
"2024-02-01" "10:27:00" 99.91 21012
"2024-02-01" "10:28:00" 100.08 21093
"2024-02-01" "10:29:00" 98.76 20866
"2024-02-01" "10:30:00" 98.36 21147
"2024-02-01" "10:31:00" 97.83 20103
"2024-02-01" "10:32:00" 97.79 20490
"2024-02-01" "10:33:00" 97.66 20415
"2024-02-01" "10:34:00" 99.01 20282
"2024-02-01" "10:35:00" 99.83 19875
"2024-02-01" "10:36:00" 99.85 20285
"2024-02-01" "10:37:00" 102.49 21442
"2024-02-01" "10:38:00" 101.94 21287
"2024-02-01" "10:39:00" 102.1 19614
"2024-02-01" "10:40:00" 101.17 19961
"2024-02-01" "10:41:00" 100 18570
"2024-02-01" "10:42:00" 101 19668
"2024-02-01" "10:43:00" 103.13 18730
"2024-02-01" "10:44:00" 104.9 18005
"2024-02-01" "10:45:00" 102.7 20790
"2024-02-01" "10:46:00" 101.48 19951
"2024-02-01" "10:47:00" 101.58 21531
"2024-02-01" "10:48:00" 102.18 21938
"2024-02-01" "10:49:00" 99.48 21190
"2024-02-01" "10:50:00" 99.62 19366
"2024-02-01" "10:51:00" 99.96 21114
"2024-02-01" "10:52:00" 100.64 21752
"2024-02-01" "10:53:00" 101.59 21161
"2024-02-01" "10:54:00" 100.41 21967
"2024-02-01" "10:55:00" 100.05 22518
"2024-02-01" "10:56:00" 99.88 24238
"2024-02-01" "10:57:00" 100.04 22962
"2024-02-01" "10:58:00" 100.7 21376
"2024-02-01" "10:59:00" 100.15 19989
"2024-02-01" "11:00:00" 99.85 20821
"2024-02-01" "11:01:00" 99.47 19485
"2024-02-01" "11:02:00" 101.71 19919
"2024-02-01" "11:03:00" 100.87 19775
"2024-02-01" "11:04:00" 100.23 20732
"2024-02-01" "11:05:00" 100.93 20089
"2024-02-01" "11:06:00" 101.58 20625
"2024-02-01" "11:07:00" 100.81 20651
"2024-02-01" "11:08:00" 99.74 20246
"2024-02-01" "11:09:00" 101.67 20819
"2024-02-01" "11:10:00" 101.62 21019
"2024-02-01" "11:11:00" 102.29 20875
"2024-02-01" "11:12:00" 99.91 20995
"2024-02-01" "11:13:00" 100.34 21437
"2024-02-01" "11:14:00" 98.89 19422
"2024-02-01" "11:15:00" 98.71 21349
"2024-02-01" "11:16:00" 97.53 20469
"2024-02-01" "11:17:00" 98.18 21538
"2024-02-01" "11:18:00" 98.19 20297
"2024-02-01" "11:19:00" 99.35 19073
"2024-02-01" "11:20:00" 101.05 19335
"2024-02-01" "11:21:00" 100.41 19194
"2024-02-01" "11:22:00" 99.25 21161
"2024-02-01" "11:23:00" 99.64 20533
"2024-02-01" "11:24:00" 101.39 20810
"2024-02-01" "11:25:00" 99.83 20703
"2024-02-01" "11:26:00" 99.12 20430
"2024-02-01" "11:27:00" 99.15 19709
"2024-02-01" "11:28:00" 98.68 17995
"2024-02-01" "11:29:00" 99.97 20316
"2024-02-01" "11:30:00" 100.37 21851
"2024-02-01" "11:31:00" 102.29 21518
"2024-02-01" "11:32:00" 100.39 22895
"2024-02-01" "11:33:00" 100.29 21283
"2024-02-01" "11:34:00" 99.45 21643
"2024-02-01" "11:35:00" 99.41 21535
"2024-02-01" "11:36:00" 100 20110
"2024-02-01" "11:37:00" 102 21713
"2024-02-01" "11:38:00" 101.29 22777
"2024-02-01" "11:39:00" 100.13 22196
"2024-02-01" "11:40:00" 99.88 21655
"2024-02-01" "11:41:00" 100.06 22113
"2024-02-01" "11:42:00" 99.3 20592
"2024-02-01" "11:43:00" 100.27 21269
"2024-02-01" "11:44:00" 99.36 21132
"2024-02-01" "11:45:00" 97.46 20365
"2024-02-01" "11:46:00" 98.34 20191
"2024-02-01" "11:47:00" 97.88 18872
"2024-02-01" "11:48:00" 97.44 19774
"2024-02-01" "11:49:00" 97.86 19828
"2024-02-01" "11:50:00" 97.98 19362
"2024-02-01" "11:51:00" 97.64 21623
"2024-02-01" "11:52:00" 99.59 21300
"2024-02-01" "11:53:00" 98.92 20488
"2024-02-01" "11:54:00" 96.62 21738
"2024-02-01" "11:55:00" 95.65 21110
"2024-02-01" "11:56:00" 95.2 20617
"2024-02-01" "11:57:00" 95.93 20079
"2024-02-01" "11:58:00" 96.71 21275
"2024-02-01" "11:59:00" 97.06 19154
"2024-02-01" "12:00:00" 98.07 18865
"2024-02-01" "12:01:00" 97.2 19380
"2024-02-01" "12:02:00" 97.25 19493
"2024-02-01" "12:03:00" 98.13 18704
"2024-02-01" "12:04:00" 97.19 19205
"2024-02-01" "12:05:00" 95.88 20596
"2024-02-01" "12:06:00" 95.62 20194
"2024-02-01" "12:07:00" 96.11 21523
"2024-02-01" "12:08:00" 98.09 21383
"2024-02-01" "12:09:00" 98.11 21553
"2024-02-01" "12:10:00" 98.48 20304
"2024-02-01" "12:11:00" 98.88 18261
"2024-02-01" "12:12:00" 98.38 20286
"2024-02-01" "12:13:00" 99.61 20621
"2024-02-01" "12:14:00" 98.98 21004
"2024-02-01" "12:15:00" 98.3 19603
"2024-02-01" "12:16:00" 98.92 18969
"2024-02-01" "12:17:00" 99.83 18881
"2024-02-01" "12:18:00" 99.72 18113
"2024-02-01" "12:19:00" 99.74 18471
"2024-02-01" "12:20:00" 99.57 20330
"2024-02-01" "12:21:00" 98.65 20381
"2024-02-01" "12:22:00" 99.18 19771
"2024-02-01" "12:23:00" 98.34 20476
"2024-02-01" "12:24:00" 98.25 18245
"2024-02-01" "12:25:00" 99.31 18533
"2024-02-01" "12:26:00" 98.89 18611
"2024-02-01" "12:27:00" 98.82 18209
"2024-02-01" "12:28:00" 98.03 20094
"2024-02-01" "12:29:00" 98.05 19226
"2024-02-01" "12:30:00" 99.22 19738
"2024-02-01" "12:31:00" 98.51 19462
"2024-02-01" "12:32:00" 100.51 20261
"2024-02-01" "12:33:00" 100.76 19006
"2024-02-01" "12:34:00" 101.35 19247
"2024-02-01" "12:35:00" 101.46 19391
"2024-02-01" "12:36:00" 102.46 17846
"2024-02-01" "12:37:00" 101.87 18242
"2024-02-01" "12:38:00" 102 18824
"2024-02-01" "12:39:00" 100.47 20379
"2024-02-01" "12:40:00" 101.77 18991
"2024-02-01" "12:41:00" 101.91 19466
"2024-02-01" "12:42:00" 100.06 22102
"2024-02-01" "12:43:00" 100.76 21968
"2024-02-01" "12:44:00" 101.87 21363
"2024-02-01" "12:45:00" 101.25 21609
"2024-02-01" "12:46:00" 100.63 20462
"2024-02-01" "12:47:00" 101.04 19493
"2024-02-01" "12:48:00" 99.66 20031
"2024-02-01" "12:49:00" 99.2 18717
"2024-02-01" "12:50:00" 99.98 18929
"2024-02-01" "12:51:00" 99.15 17561
"2024-02-01" "12:52:00" 98.34 19754
"2024-02-01" "12:53:00" 97.33 21782
"2024-02-01" "12:54:00" 97.58 21497
"2024-02-01" "12:55:00" 99.15 20829
"2024-02-01" "12:56:00" 98.64 20602
"2024-02-01" "12:57:00" 98.66 21696
"2024-02-01" "12:58:00" 99.35 21404
"2024-02-01" "12:59:00" 99.04 22704
"2024-02-01" "13:00:00" 99.32 21160
"2024-02-01" "13:01:00" 98.26 20648
"2024-02-01" "13:02:00" 99.34 20454
"2024-02-01" "13:03:00" 97.95 17821
"2024-02-01" "13:04:00" 98.28 17974
"2024-02-01" "13:05:00" 98.02 19109
"2024-02-01" "13:06:00" 98.3 18130
